STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,cpatc,Cooperative patent classification,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2010,,0.68,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2011,,1.11,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2012,,1.11,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2013,,1.06,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2014,,1.32,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2015,,1.41,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2016,,1.42,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2017,,1.43,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2018,,1.94,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2019,,1.93,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,NL,Netherlands,2020,,0.76,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2000,,0.27,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2001,,0.24,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2002,,0.36,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2003,,0.23,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2004,,0.34,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2005,,0.39,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2006,,0.34,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2007,,0.23,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2008,,0.57,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2009,,0.48,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2010,,0.91,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2011,,0.97,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2012,,1.46,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2013,,0.97,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2014,,0.74,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2015,,1.83,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2016,,1.17,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2017,,0.9,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2018,,0.58,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2019,,0.53,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PL,Poland,2020,,0.46,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2000,,0.07,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2001,,0,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2002,,0,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2003,,0.08,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2004,,0,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2005,,0.45,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2006,,0.17,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2007,,0.47,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2008,,0.07,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2009,,0,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2010,,0.24,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2011,,0.5,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2012,,0.27,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2013,,0.29,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2014,,0,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2015,,0.48,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2016,,0.1,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2017,,0.1,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2018,,0.19,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2019,,0.29,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,PT,Portugal,2020,,0.53,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,RO,Romania,2000,,0,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,RO,Romania,2001,,0.05,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,RO,Romania,2002,,0.05,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,RO,Romania,2003,,0.09,,,,,
dataflow,ESTAT:CEI_CIE020(1.0),Patents related to recycling and secondary raw materials,A,Annual,Y02W,Climate change mitigation technologies related to wastewater treatment or waste management,P_MHAB,Per million inhabitants,RO,Romania,2004,,0.05,,,,,
